Date,County.Name,Partially.Vaccinated,Fully.Vaccinated,First.Booster.Dose,Second.Booster.Dose
2022-12-06,Indiana,1,NA,NA,NA
2021-02-27,Somerset,386,196,NA,NA
2021-02-03,Northumberland,436,272,NA,NA
2022-12-12,Westmoreland,9,3,NA,NA
2022-04-04,Lackawanna,28,45,40,284
2021-03-05,Lackawanna,1077,1032,NA,NA
2022-10-29,Monroe,4,1,NA,NA
2021-03-18,Schuylkill,738,668,NA,NA
2022-09-17,Snyder,1,NA,NA,NA
2021-12-20,Beaver,157,83,330,NA
2021-11-20,Bedford,22,11,46,NA
2021-04-16,Schuylkill,630,594,NA,NA
2021-12-28,McKean,43,35,71,NA
2021-11-20,Bradford,28,10,40,NA
2022-08-23,Centre,41,11,17,31
2021-09-28,Clarion,27,18,116,NA
2022-04-20,Somerset,13,4,5,73
2021-11-20,Cameron,7,6,47,NA
2022-04-08,Schuylkill,13,25,38,161
2022-01-06,Crawford,45,13,82,NA
2022-09-30,Montour,NA,NA,NA,NA
2022-06-07,Lehigh,33,30,75,117
2022-11-10,Erie,14,12,NA,NA
2021-05-12,Indiana,91,229,NA,NA
2021-07-14,Lycoming,36,59,NA,NA
2021-11-17,Lehigh,536,165,1445,NA
2021-11-20,Forest,3,NA,8,NA
2021-11-20,Fulton,4,1,6,NA
2021-11-20,Greene,19,7,22,NA
2022-10-07,Northumberland,3,7,NA,NA
2022-09-28,Bucks,46,45,16,NA
2021-11-16,Allegheny,2088,552,5007,NA
2021-10-16,Schuylkill,30,29,42,NA
2021-12-31,Venango,14,16,37,NA
2022-11-07,Cambria,4,5,NA,NA
2021-05-17,Armstrong,160,366,NA,NA
2022-10-24,Jefferson,NA,NA,NA,NA
2021-06-20,Allegheny,213,398,NA,NA
2022-04-19,Centre,15,18,31,171
2022-08-31,Lehigh,43,16,17,20
2022-05-20,Crawford,10,10,8,42
2022-09-13,Northampton,40,33,7,NA
2022-05-12,Crawford,9,15,11,73
2021-07-06,Lackawanna,108,195,NA,NA
2021-12-26,Northumberland,32,26,54,NA
2022-11-05,McKean,NA,1,NA,NA
2021-11-20,Potter,10,1,9,NA
2021-02-10,Columbia,305,130,NA,NA
2021-04-01,Lancaster,3984,2190,NA,NA
2021-11-20,Somerset,32,16,50,NA
2021-11-20,Sullivan,3,1,7,NA
2020-12-19,Luzerne,137,NA,NA,NA
2022-10-11,Warren,NA,4,NA,NA
2021-11-20,Venango,40,20,68,NA
2021-04-13,Delaware,3558,2606,NA,NA
2022-11-21,Lancaster,24,23,NA,NA
2021-01-07,Northumberland,248,56,NA,NA
2022-04-29,Columbia,8,15,17,74
2021-07-05,Cambria,18,38,NA,NA
2022-12-18,Westmoreland,2,1,NA,NA
2021-06-04,Northampton,317,1013,NA,NA
2022-09-05,Westmoreland,1,2,1,NA
2022-09-20,Somerset,1,1,NA,NA
2021-02-12,Montour,79,63,NA,NA
2021-11-21,Bedford,10,1,13,NA
2021-03-19,Sullivan,29,12,NA,NA
2021-11-21,Bradford,15,8,38,NA
2021-01-21,Forest,44,4,NA,NA
2022-08-15,Monroe,16,12,13,30
2020-12-24,Somerset,41,NA,NA,NA
2021-11-21,Cameron,1,NA,21,NA
2021-12-13,Lycoming,85,63,300,NA
2021-07-21,Union,24,23,NA,NA
2022-06-03,York,42,47,94,306
2021-11-21,Clarion,7,6,21,NA
2022-11-30,Blair,1,1,NA,NA
2021-02-09,Franklin,460,180,NA,NA
2021-04-15,Lebanon,675,698,NA,NA
2021-03-02,Washington,872,812,NA,NA
2022-10-20,Adams,1,3,NA,NA
2021-01-26,Erie,567,732,NA,NA
2021-01-28,Chester,1970,553,NA,NA
2022-08-19,Northampton,39,17,38,72
2021-11-21,Forest,NA,NA,7,NA
2021-11-21,Fulton,2,2,1,NA
2021-12-10,Mifflin,29,31,64,NA
2021-11-21,Huntingdon,13,8,13,NA
2021-05-29,Chester,567,1255,NA,NA
2022-05-29,Susquehanna,2,2,1,NA
2021-11-21,Juniata,2,1,6,NA
2021-11-07,Bucks,464,120,722,NA
2022-09-29,Lycoming,5,7,NA,NA
2021-11-21,Lebanon,53,21,73,NA
2022-07-17,Montgomery,97,81,78,239
2021-10-13,Dauphin,172,140,276,NA
2021-02-25,Allegheny,8047,4216,NA,NA
2022-04-26,Montgomery,143,252,261,1032
2021-01-02,Washington,130,NA,NA,NA
2022-11-11,Chester,24,33,NA,NA
2021-11-21,Northumberland,38,9,120,NA
2021-04-01,Lebanon,1163,678,NA,NA
2021-11-21,Potter,4,4,11,NA
2022-08-03,Cumberland,34,24,31,53
2021-11-21,Snyder,10,3,49,NA
2021-11-21,Somerset,15,17,31,NA
2021-11-21,Sullivan,NA,NA,4,NA
2021-11-21,Tioga,9,6,18,NA
2021-03-03,Centre,553,786,NA,NA
2021-11-21,Venango,23,5,40,NA
2022-05-04,York,44,37,102,396
2021-06-19,Dauphin,227,463,NA,NA
2021-10-12,Cambria,112,70,303,NA
2022-07-21,Somerset,6,6,9,31
2022-05-09,Wayne,6,13,12,52
2021-01-23,Union,130,4,NA,NA
2021-07-09,Montour,30,65,NA,NA
2022-01-10,Beaver,134,68,238,NA
2021-08-21,Dauphin,183,171,41,NA
2021-05-03,Centre,138,472,NA,NA
2021-01-28,McKean,160,201,NA,NA
2021-05-29,Montgomery,882,1573,NA,NA
2021-06-04,Montour,8,27,NA,NA
2021-03-15,Lackawanna,393,1117,NA,NA
2021-11-22,Cameron,8,1,10,NA
2022-11-14,Lebanon,4,2,NA,NA
2021-11-22,Clarion,29,6,105,NA
2021-05-03,Beaver,473,347,NA,NA
2021-03-26,Schuylkill,678,625,NA,NA
2022-09-15,Wayne,4,4,NA,NA
2021-10-29,Juniata,8,7,95,NA
2021-04-15,Armstrong,462,934,NA,NA
2021-09-17,Wayne,37,42,16,NA
2021-07-30,York,360,307,NA,NA
2020-12-22,Lackawanna,278,1,NA,NA
2022-11-30,Washington,10,8,NA,NA
2021-11-22,Forest,10,4,31,NA
2022-06-22,Warren,3,2,6,7
2021-11-22,Fulton,10,9,36,NA
2021-11-22,Greene,25,19,65,NA
2022-12-18,Mifflin,NA,NA,NA,NA
2021-03-20,Dauphin,1031,1059,NA,NA
2021-04-01,Jefferson,105,45,NA,NA
2022-10-02,York,5,1,2,NA
2021-02-28,Schuylkill,121,268,NA,NA
2022-10-20,Fayette,1,5,NA,NA
2022-12-15,Bedford,NA,NA,NA,NA
2021-06-27,Erie,56,97,NA,NA
2022-11-27,Juniata,NA,NA,NA,NA
2022-09-09,Westmoreland,21,14,3,NA
2022-06-10,Lawrence,3,10,13,27
2022-06-27,Westmoreland,24,25,46,95
2022-11-10,Lehigh,27,13,NA,NA
2022-10-03,Snyder,1,1,NA,NA
2022-09-21,Beaver,6,7,NA,NA
2021-11-22,Perry,44,29,91,NA
2021-01-08,Columbia,41,72,NA,NA
2021-01-13,Pike,130,2,NA,NA
2022-11-26,Lawrence,1,NA,NA,NA
2021-06-04,Mercer,102,228,NA,NA
2021-04-27,McKean,31,67,NA,NA
2022-04-11,Clinton,3,7,6,28
2021-11-22,Sullivan,4,5,30,NA
2021-02-03,Union,224,86,NA,NA
2021-11-22,Tioga,54,14,91,NA
2022-11-06,Dauphin,2,3,NA,NA
2022-11-09,Erie,18,10,NA,NA
2022-08-21,Lancaster,12,10,11,13
2022-06-07,Northampton,33,14,29,86
2022-05-01,Somerset,6,2,4,12
2022-04-20,Montour,2,3,4,17
2021-04-05,Northampton,1188,1248,NA,NA
2021-07-16,Union,17,16,NA,NA
2021-12-22,Washington,239,275,534,NA
2022-08-29,Lancaster,59,33,29,64
2021-10-28,Somerset,68,28,322,NA
2022-04-09,Tioga,1,1,3,10
2021-11-26,Monroe,130,67,239,NA
2021-03-06,Allegheny,4891,2905,NA,NA
2021-11-23,Cameron,4,1,11,NA
2021-05-03,Somerset,72,568,NA,NA
2022-03-23,Berks,56,55,78,NA
2021-04-14,Monroe,967,1096,NA,NA
2021-09-22,Allegheny,513,563,347,NA
2022-12-10,Tioga,NA,NA,NA,NA
2022-11-14,Susquehanna,NA,1,NA,NA
2020-12-21,Clinton,26,NA,NA,NA
2021-11-28,Mifflin,11,13,10,NA
2021-12-08,Mercer,94,45,244,NA
2021-11-23,Elk,25,10,117,NA
2021-03-02,Elk,137,106,NA,NA
2021-11-23,Forest,8,1,12,NA
2021-04-23,Lackawanna,1008,1303,NA,NA
2021-11-23,Fulton,5,5,8,NA
2021-11-23,Greene,24,15,174,NA
2022-11-15,Franklin,7,2,NA,NA
2022-03-23,Allegheny,152,202,282,NA
2022-10-06,Lackawanna,32,30,NA,NA
2022-04-02,Northampton,41,43,73,133
2022-03-25,Perry,2,8,7,NA
2022-07-08,Northampton,31,28,59,108
2022-12-30,Fulton,NA,NA,NA,NA
2021-03-06,Erie,762,723,NA,NA
2022-11-08,Schuylkill,4,3,NA,NA
2022-06-05,Chester,32,24,68,90
2021-06-21,Venango,24,23,NA,NA
2021-03-14,Adams,72,156,NA,NA
2021-12-31,Philadelphia,801,418,1524,NA
2022-01-13,Lawrence,58,53,118,NA
2022-10-18,Washington,8,12,NA,NA
2021-08-24,Schuylkill,102,106,16,NA
2022-10-03,York,16,9,1,NA
2021-01-22,Berks,1359,337,NA,NA
2022-06-20,Montour,1,2,8,13
2022-12-12,Jefferson,1,1,NA,NA
2022-11-06,Bedford,NA,NA,NA,NA
2021-11-23,Sullivan,5,2,31,NA
2021-12-12,Allegheny,601,393,1299,NA
2022-07-25,Adams,7,5,18,51
2021-12-08,Cambria,92,104,361,NA
2021-02-13,Indiana,87,42,NA,NA
2022-01-07,Fayette,111,76,200,NA
2022-09-21,Northumberland,7,1,NA,NA
2022-07-15,Wyoming,4,4,NA,11
2022-03-29,Washington,23,25,32,13
2022-10-30,Bedford,NA,NA,NA,NA
2021-08-21,Erie,98,122,29,NA
2022-09-03,Bucks,11,13,5,NA
2022-10-01,Lehigh,6,17,1,NA
2021-01-13,Indiana,165,89,NA,NA
2022-08-04,Montgomery,277,223,165,179
2021-10-02,Lancaster,188,230,309,NA
2022-12-23,Elk,NA,NA,NA,NA
2021-12-17,Schuylkill,142,80,496,NA
2022-09-09,Pike,NA,2,1,NA
2021-11-24,Cameron,1,1,7,NA
2022-10-17,Pike,NA,1,NA,NA
2022-09-09,Butler,15,21,10,NA
2021-02-11,Warren,232,258,NA,NA
2021-11-24,Clearfield,50,25,132,NA
2021-11-24,Clinton,39,12,73,NA
2022-06-13,Warren,3,4,2,16
2022-01-26,Delaware,450,337,651,NA
2022-04-14,Armstrong,7,7,10,55
2021-11-24,Elk,18,6,65,NA
2021-09-01,Lehigh,342,353,146,NA
2021-11-16,Union,46,10,125,NA
2021-11-24,Forest,8,9,153,NA
2022-09-28,Greene,2,1,NA,NA
2021-11-24,Fulton,6,2,17,NA
2021-08-31,Westmoreland,171,223,80,NA
2021-11-24,Huntingdon,43,43,415,NA
2021-11-24,Indiana,71,21,142,NA
2021-08-20,Lawrence,70,68,25,NA
2022-04-30,Lehigh,36,27,59,172
2021-07-17,Lackawanna,81,101,NA,NA
2022-12-11,Cumberland,2,1,NA,NA
2021-03-04,Fayette,404,681,NA,NA
2021-08-20,Lebanon,133,125,15,NA
2022-07-26,Dauphin,34,46,35,99
2022-09-01,Indiana,2,1,NA,NA
2021-11-24,Mifflin,22,24,54,NA
2021-12-07,Susquehanna,32,10,95,NA
2022-05-11,Westmoreland,29,37,59,275
2021-11-24,Montour,9,3,18,NA
2021-08-03,Fayette,113,66,NA,NA
2021-09-01,Union,48,36,11,NA
2021-11-24,Perry,46,25,80,NA
2022-02-07,Carbon,14,36,37,NA
2021-11-24,Potter,15,10,25,NA
2022-10-27,Washington,6,10,NA,NA
2021-11-24,Sullivan,1,1,6,NA
2021-03-01,Erie,1040,707,NA,NA
2022-09-07,Westmoreland,30,36,5,NA
2022-03-01,York,89,123,173,NA
2021-08-13,York,395,321,4,NA
2021-04-23,Lancaster,2199,4213,NA,NA
2021-12-13,Chester,954,810,2201,NA
2022-11-19,Somerset,NA,NA,NA,NA
2021-11-24,Wyoming,23,5,62,NA
2022-01-16,Bucks,259,269,571,NA
2021-11-25,Adams,1,1,3,NA
2021-11-25,Armstrong,NA,3,6,NA
2022-10-17,Erie,8,7,NA,NA
2021-11-25,Bedford,NA,NA,1,NA
2022-04-16,Erie,24,25,31,134
2021-11-25,Berks,10,19,27,NA
2021-11-25,Blair,1,2,8,NA
2021-11-25,Bradford,2,NA,NA,NA
2021-04-10,Philadelphia,6790,15230,NA,NA
2022-05-15,Cambria,4,5,9,22
2021-11-25,Cambria,3,3,7,NA
2021-11-25,Carbon,NA,2,NA,NA
2021-11-25,Centre,2,3,1,NA
2021-02-28,Cumberland,249,132,NA,NA
2021-11-25,Clearfield,NA,NA,1,NA
2021-11-25,Clinton,1,NA,2,NA
2021-11-25,Columbia,1,NA,3,NA
2021-11-25,Crawford,1,1,2,NA
2022-05-14,Lackawanna,25,15,23,87
2021-11-25,Dauphin,31,13,28,NA
2021-11-25,Erie,13,5,26,NA
2021-11-25,Fayette,1,1,43,NA
2021-11-25,Franklin,4,8,2,NA
2021-11-25,Greene,NA,1,NA,NA
2021-11-25,Huntingdon,NA,NA,1,NA
2021-12-13,Northampton,319,271,1015,NA
2021-11-25,Jefferson,NA,1,NA,NA
2021-11-25,Juniata,NA,NA,1,NA
2022-11-25,Huntingdon,NA,NA,NA,NA
2021-11-25,Lawrence,5,3,10,NA
2021-11-25,Lebanon,2,3,8,NA
2021-01-04,Wyoming,45,NA,NA,NA
2021-08-05,Lackawanna,202,103,NA,NA
2021-06-08,Butler,133,365,NA,NA
2021-11-25,McKean,NA,NA,2,NA
2021-11-25,Mercer,NA,NA,4,NA
2021-11-25,Mifflin,NA,1,NA,NA
2021-11-25,Monroe,4,2,3,NA
2021-07-24,Lehigh,265,198,NA,NA
2021-11-25,Northumberland,1,1,NA,NA
2022-01-04,Columbia,65,54,127,NA
2022-05-21,Carbon,3,2,3,13
2021-11-25,Pike,2,NA,2,NA
2021-09-29,Snyder,16,25,40,NA
2021-11-25,Somerset,2,NA,1,NA
2021-11-25,Susquehanna,4,NA,4,NA
2021-11-25,Union,1,NA,1,NA
2021-11-25,Venango,3,2,3,NA
2021-11-25,Washington,6,11,10,NA
2022-02-11,Cumberland,106,122,187,NA
2022-10-04,Lebanon,3,9,NA,NA
2021-11-25,Wyoming,3,1,16,NA
2021-07-09,Greene,10,34,NA,NA
2021-08-31,Lehigh,375,310,82,NA
2021-11-23,Columbia,58,25,188,NA
2022-03-31,Adams,8,20,25,97
2021-07-23,Wayne,56,24,NA,NA
2021-05-21,Lehigh,1271,2152,NA,NA
2022-11-27,Venango,NA,NA,NA,NA
2021-11-26,Bradford,32,20,33,NA
2022-03-14,Lackawanna,23,20,37,NA
2022-04-27,Schuylkill,21,24,52,266
2022-08-22,Northumberland,5,3,6,16
2021-11-26,Cameron,3,NA,3,NA
2022-04-30,Schuylkill,11,8,14,27
2022-08-15,Lackawanna,25,17,22,46
2021-11-27,Carbon,29,32,82,NA
2021-11-26,Columbia,58,45,130,NA
2021-09-03,Cumberland,210,265,47,NA
2021-06-26,Wayne,42,39,NA,NA
2021-11-26,Elk,12,10,33,NA
2021-12-06,Centre,162,58,478,NA
2021-11-26,Forest,4,5,7,NA
2021-11-26,Fulton,4,7,14,NA
2021-09-09,Cumberland,171,211,57,NA
2021-11-26,Huntingdon,26,17,76,NA
2022-03-16,Delaware,99,71,150,NA
2021-11-26,Juniata,13,12,53,NA
2021-05-19,Northumberland,183,287,NA,NA
2022-12-09,Cameron,NA,NA,NA,NA
2021-04-02,Somerset,77,248,NA,NA
2021-03-26,Beaver,1463,739,NA,NA
2021-05-16,Columbia,126,151,NA,NA
2022-02-20,Westmoreland,25,35,34,NA
2021-11-26,McKean,33,11,36,NA
2022-12-08,Venango,NA,NA,NA,NA
2022-10-10,Northampton,17,12,1,NA
2022-09-16,Northampton,14,21,5,NA
2021-10-20,Somerset,36,17,115,NA
2021-11-26,Perry,34,33,69,NA
2021-05-24,Allegheny,1624,2815,NA,NA
2022-07-21,Greene,7,11,6,21
2021-11-26,Potter,7,8,7,NA
2021-06-22,Lawrence,55,75,NA,NA
2021-11-26,Snyder,28,16,58,NA
2022-07-14,Centre,43,10,24,84
2021-11-26,Sullivan,1,1,3,NA
2021-09-21,Philadelphia,1403,1420,320,NA
2021-11-26,Union,43,7,87,NA
2021-11-26,Venango,35,20,70,NA
2021-07-12,Philadelphia,878,1255,NA,NA
2022-01-13,Carbon,47,28,98,NA
2021-05-11,Union,39,73,NA,NA
2021-10-27,Jefferson,31,19,142,NA
2021-06-03,Lycoming,113,170,NA,NA
2022-01-23,Perry,6,9,15,NA
2022-01-11,Union,37,27,145,NA
2021-07-09,Delaware,354,489,NA,NA
2021-03-19,Susquehanna,182,61,NA,NA
2021-04-20,Delaware,3615,2420,NA,NA
2021-04-07,Philadelphia,7369,12637,NA,NA
2022-10-13,Crawford,NA,NA,NA,NA
2021-11-27,Blair,55,59,142,NA
2021-11-27,Bradford,19,12,37,NA
2021-11-21,Northampton,128,30,259,NA
2021-10-27,Warren,33,17,91,NA
2021-06-01,Franklin,194,251,NA,NA
2021-11-27,Cameron,5,NA,2,NA
2022-04-20,Wyoming,3,4,4,36
2021-04-17,Washington,370,1121,NA,NA
2021-11-27,Clarion,9,13,32,NA
2021-11-04,Westmoreland,322,137,1215,NA
2021-08-27,Berks,372,454,74,NA
2021-01-26,Blair,160,68,NA,NA
2021-11-12,Cambria,190,68,472,NA
2021-11-27,Elk,15,6,30,NA
2021-03-13,Montgomery,4311,3028,NA,NA
2021-11-08,Delaware,1114,250,1581,NA
2021-11-27,Forest,2,2,3,NA
2021-11-27,Fulton,1,2,2,NA
2021-11-27,Greene,23,2,27,NA
2021-11-27,Huntingdon,17,17,28,NA
2021-11-27,Indiana,39,28,44,NA
2022-05-02,Bucks,85,104,94,504
2021-10-29,Cumberland,301,147,1048,NA
2022-06-14,Lackawanna,14,14,28,59
2021-05-17,Northampton,1062,1696,NA,NA
2022-07-18,Mercer,11,12,11,44
2022-01-03,Crawford,56,32,86,NA
2022-01-09,Luzerne,127,35,215,NA
2021-11-27,Lycoming,49,50,110,NA
2021-11-27,McKean,24,10,33,NA
2021-11-27,Mifflin,8,14,21,NA
2022-08-28,Delaware,32,18,37,24
2022-12-01,Cumberland,8,8,NA,NA
2021-05-10,Union,8,53,NA,NA
2022-01-22,Perry,32,10,50,NA
2021-09-29,Beaver,153,89,279,NA
2021-03-08,Butler,1781,353,NA,NA
2021-11-10,Wyoming,40,13,135,NA
2022-06-17,Snyder,2,3,2,8
2021-11-27,Potter,11,3,8,NA
2022-11-21,Mifflin,2,NA,NA,NA
2021-04-04,York,161,605,NA,NA
2022-10-06,Bucks,39,44,12,NA
2022-11-18,Luzerne,7,7,NA,NA
2021-11-27,Venango,29,14,57,NA
2021-11-27,Warren,23,10,37,NA
2022-11-18,Northampton,11,10,NA,NA
2021-12-26,Luzerne,143,111,192,NA
2021-08-23,Luzerne,314,325,161,NA
2021-03-07,Luzerne,423,852,NA,NA
2021-01-01,Westmoreland,162,4,NA,NA
2022-02-26,Delaware,123,108,154,NA
2022-05-14,Columbia,2,5,5,13
2022-07-11,Lehigh,62,29,78,190
2021-05-17,Lebanon,206,287,NA,NA
2021-11-28,Bedford,7,7,11,NA
2021-09-25,Lehigh,203,217,357,NA
2022-03-19,Lancaster,48,52,82,NA
2021-11-28,Bradford,27,9,31,NA
2021-07-12,Erie,109,149,NA,NA
2021-11-28,Cambria,42,35,86,NA
2021-11-28,Cameron,1,1,2,NA
2022-02-04,Perry,12,21,22,NA
2021-12-11,Somerset,39,31,49,NA
2021-08-20,Lancaster,389,472,103,NA
2021-11-28,Clearfield,32,26,33,NA
2021-11-28,Clinton,7,3,17,NA
2021-06-20,Delaware,146,249,NA,NA
2022-01-10,Pike,64,21,75,NA
2021-08-23,Monroe,173,163,51,NA
2021-11-28,Elk,13,7,23,NA
2021-11-06,Mifflin,60,25,287,NA
2021-11-28,Forest,3,NA,1,NA
2021-03-18,Beaver,1469,576,NA,NA
2021-11-28,Fulton,3,NA,NA,NA
2022-11-08,Columbia,NA,1,NA,NA
2021-11-28,Dauphin,257,698,397,NA
2021-11-28,Jefferson,13,12,17,NA
2022-12-17,Bedford,NA,NA,NA,NA
2021-06-04,Allegheny,1307,3509,NA,NA
2022-06-29,Lackawanna,57,7,20,64
2021-10-02,Berks,170,273,239,NA
2022-09-14,Monroe,15,5,2,NA
2021-11-28,McKean,20,4,17,NA
2021-11-28,Mercer,39,26,68,NA
2022-04-24,Schuylkill,3,4,11,21
2022-10-27,Schuylkill,1,3,NA,NA
2022-06-22,Allegheny,277,163,345,392
2021-03-11,Fulton,14,7,NA,NA
2021-10-19,Clinton,84,19,53,NA
2022-02-26,Beaver,12,21,43,NA
2021-11-28,Perry,11,11,27,NA
2022-06-13,Cumberland,52,46,52,116
2021-01-06,Fayette,198,87,NA,NA
2021-11-28,Potter,2,1,5,NA
2022-01-25,Lackawanna,105,121,212,NA
2022-02-10,Lackawanna,51,61,78,NA
2022-10-21,Mercer,NA,1,NA,NA
2021-11-28,Susquehanna,4,4,13,NA
2021-11-28,Tioga,12,3,10,NA
2021-11-28,Venango,17,11,31,NA
2021-11-28,Washington,90,44,162,NA
2021-12-28,Montour,29,12,168,NA
2022-10-13,Philadelphia,352,325,375,NA
2021-11-28,Wyoming,14,8,25,NA
2022-03-22,Westmoreland,25,28,49,NA
2021-10-19,Montgomery,461,345,1360,NA
2022-11-17,Pike,3,1,NA,NA
2021-01-23,Bucks,1094,335,NA,NA
2022-06-28,Allegheny,609,104,209,314
2021-11-16,Lawrence,89,33,236,NA
2021-04-17,Philadelphia,10231,4146,NA,NA
2021-07-21,Armstrong,27,38,NA,NA
2021-11-29,Cameron,6,3,6,NA
2022-06-08,Indiana,11,8,12,39
2022-06-22,Huntingdon,3,1,6,12
2021-07-05,Chester,191,231,NA,NA
2022-11-21,Snyder,2,NA,NA,NA
2021-03-29,Jefferson,144,16,NA,NA
2020-12-17,Dauphin,10,NA,NA,NA
2021-03-22,Somerset,379,72,NA,NA
2021-06-15,Chester,511,1333,NA,NA
2021-01-17,Northumberland,34,54,NA,NA
2022-02-25,York,92,197,196,NA
2022-04-20,Susquehanna,1,4,8,30
2021-12-03,Franklin,123,120,425,NA
2021-11-29,Fulton,5,7,16,NA
2021-11-29,Greene,19,10,66,NA
2022-05-27,Franklin,10,20,29,82
2022-03-29,Centre,15,8,16,17
2022-04-18,Butler,22,23,23,125
2022-12-12,Warren,NA,NA,NA,NA
2021-01-15,Berks,744,175,NA,NA
2021-06-24,Lycoming,68,138,NA,NA
2022-08-02,Dauphin,31,23,29,72
2021-11-25,Lycoming,5,2,3,NA
2022-07-05,Clearfield,6,3,8,13
2021-11-29,McKean,31,14,59,NA
2021-07-27,Potter,7,9,NA,NA
2021-04-24,Westmoreland,723,728,NA,NA
2021-04-11,Monroe,60,242,NA,NA
2021-06-03,Montour,19,23,NA,NA
2022-06-27,Berks,41,38,53,102
2022-05-12,Montgomery,210,219,196,812
2021-08-08,Delaware,318,167,NA,NA
2022-07-10,Erie,4,8,6,11
2021-03-19,Lebanon,657,297,NA,NA
2021-10-06,Lehigh,210,280,678,NA
2021-11-29,Sullivan,7,6,26,NA
2022-12-16,Adams,1,1,NA,NA
2021-11-29,Venango,41,23,75,NA
2021-11-29,Warren,34,31,58,NA
2021-03-23,Lebanon,401,487,NA,NA
2022-05-03,Franklin,12,16,29,107
2022-11-08,McKean,NA,NA,NA,NA
2022-02-24,Fayette,19,27,32,NA
2021-01-17,Franklin,9,1,NA,NA
2021-01-13,Blair,171,76,NA,NA
2021-06-21,Montgomery,532,600,NA,NA
2020-12-28,Montgomery,2017,1,NA,NA
2022-05-16,Lycoming,10,8,26,90
2021-08-02,Luzerne,321,195,NA,NA
2021-10-11,Lycoming,64,50,137,NA
2021-03-28,Dauphin,460,178,NA,NA
2021-09-27,Snyder,11,11,11,NA
2021-04-09,Potter,68,77,NA,NA
2021-11-30,Cameron,6,3,9,NA
2021-04-26,Greene,24,70,NA,NA
2022-11-08,Clinton,1,4,NA,NA
2021-02-12,Dauphin,722,371,NA,NA
2021-12-06,Bucks,1069,690,2408,NA
2022-10-27,Clinton,1,NA,NA,NA
2022-11-09,Centre,5,6,NA,NA
2021-07-01,Westmoreland,133,269,NA,NA
2022-08-23,Schuylkill,9,8,5,20
2021-01-09,Franklin,55,76,NA,NA
2021-12-01,Lebanon,192,116,398,NA
2021-11-30,Forest,7,4,13,NA
2021-09-13,Erie,175,179,140,NA
2021-11-30,Fulton,6,1,7,NA
2021-11-30,Greene,21,17,70,NA
2022-11-06,Carbon,1,NA,NA,NA
2022-07-07,Dauphin,51,37,39,77
2021-11-30,Jefferson,51,20,112,NA
2021-03-28,Clarion,NA,54,NA,NA
2021-07-06,Westmoreland,124,219,NA,NA
2021-05-03,Perry,37,116,NA,NA
2022-04-11,Crawford,13,12,21,73
2021-12-02,Cumberland,472,361,959,NA
2022-10-12,Northumberland,12,2,NA,NA
2022-11-27,Clearfield,NA,1,NA,NA
2021-12-09,Clarion,26,20,132,NA
2022-06-14,Bucks,71,83,169,228
2021-06-15,Adams,56,218,NA,NA
2021-11-01,Lycoming,86,58,394,NA
2022-11-12,Armstrong,NA,1,NA,NA
2022-08-10,Bucks,112,66,104,131
2021-02-07,Montgomery,1141,195,NA,NA
2021-04-05,Butler,1095,252,NA,NA
2022-07-15,Philadelphia,402,268,281,540
2021-10-18,Huntingdon,21,15,19,NA
2021-04-18,Cambria,31,29,NA,NA
2021-03-18,Luzerne,1637,1222,NA,NA
2021-11-30,Sullivan,3,3,51,NA
2021-11-30,Susquehanna,28,12,87,NA
2021-09-08,Monroe,127,122,19,NA
2021-07-14,York,265,381,NA,NA
2022-09-22,Bucks,45,57,14,NA
2022-05-02,Mifflin,4,NA,4,47
2021-03-29,Adams,321,488,NA,NA
2022-05-22,Lackawanna,10,15,11,43
2022-11-20,Cambria,NA,NA,NA,NA
2021-10-21,Northumberland,20,28,94,NA
2022-10-29,Juniata,NA,NA,NA,NA
2021-05-29,Juniata,30,68,NA,NA
2021-11-15,Centre,123,71,473,NA
2022-03-21,Clearfield,7,6,16,NA
2021-12-01,Bedford,28,45,125,NA
2022-09-14,Union,2,3,NA,NA
2022-05-10,Lancaster,48,51,74,427
2021-01-26,Washington,1313,350,NA,NA
2021-11-08,Pike,58,19,106,NA
2021-12-01,Cameron,5,1,11,NA
2021-01-22,Huntingdon,188,2,NA,NA
2022-09-11,Pike,NA,NA,NA,NA
2022-11-26,Greene,NA,NA,NA,NA
2022-12-12,Carbon,3,2,NA,NA
2022-08-22,Franklin,19,8,20,20
2022-04-07,Sullivan,1,NA,1,10
2021-04-09,Venango,170,741,NA,NA
2021-10-28,Fayette,103,84,527,NA
2021-04-20,Greene,51,79,NA,NA
2022-02-16,Chester,187,223,220,NA
2021-06-20,Bucks,137,272,NA,NA
2021-12-01,Forest,12,1,13,NA
2021-11-14,Somerset,23,10,17,NA
2021-12-01,Fulton,5,NA,6,NA
2021-05-22,Perry,42,300,NA,NA
2022-08-15,Lawrence,12,6,5,15
2021-06-07,Centre,88,182,NA,NA
2022-04-29,Dauphin,50,58,51,221
2021-11-30,Monroe,110,175,321,NA
2022-01-21,Lycoming,61,50,141,NA
2022-01-11,Westmoreland,235,118,534,NA
2022-06-26,Delaware,47,25,44,44
2022-10-24,Clarion,NA,NA,NA,NA
2021-12-01,McKean,64,23,95,NA
2021-01-03,Lehigh,434,NA,NA,NA
2021-11-03,Elk,21,8,115,NA
2022-08-22,Montgomery,190,140,149,103
2022-10-29,Sullivan,NA,NA,NA,NA
